ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15â€“64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15â€“24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),Well-Being Index
528511,1007012,"Holmberg II (DDO 50, UGC 4305)",0.980763239,80.89311398,97465.99417,1.247509349,14.47038206,12.08640686,0.900733839,0.802786521,64.05609861,121.1467887,116.6074062,32.61608926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051490382
528706,1009020,Pegasus III,0.620112585,67.45929379,49978.19983,1.069290401,12.95558227,5.833631932,0.807353738,0.748718171,153.6357298,70.47398646,88.42693888,44.9526386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034126456
530006,1004004,Segue 1,0.615511193,56.2936712,10867.47359,0.720409463,9.210191091,7.982435875,0.547452609,0.569513974,218.4855789,61.70402734,69.99756484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041503775
531341,1009020,Triangulum Galaxy (M33),0.959412953,84.91967236,39247.36094,1.064425371,18.95975132,10.16878607,0.876854015,0.839728444,116.3137494,101.4855867,161.2709777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043324442
531461,1006009,Leo P,1.138901119,83.94881673,68701.7322,1.031044146,19.39872179,15.44876313,1.139279895,1.039005611,51.40060597,121.1170541,128.4713042,29.73285884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209647552
531936,1010025,Pisces V (Andromeda XVI),0.738979342,73.90731466,26303.65829,0.638022845,11.83119737,6.372545536,0.70882449,0.624896851,218.1965045,96.90772626,65.00031993,30.42183523,744.2281554,79.44767874,122.8308737,81.25264509,8.681076709,456.7798809,34.56103131,66.2595981,73.45791403,68.2337617,129.2904322,143.3625251,3.015744451,93.45709668,13.3975974,43.2526253,64.87642094,60.87007969,70.70481838,75.33387454,67.49166435,68.80116855,50.42398767,2.523033575,27.49284951,390.7452481,416.6625732,25.027692,11.68654915,21320.25983,8394.348263,15.18338068,101.1090997,25.73823221,13.5987208,5.660551079,6.594721144,11.49252219,12.12527946,1235.249673,65.56741043,26098.21045,13293.80371,79.69896285,106.7211398,58.98111812,54.21028461,30.0944036,21.58579412,67.55883204,112495.1996,99.29296988,212.5987413,137.5768478,35.61558354,9.436015353,0.499537196,0.694742659,0.899058786,194.7286879,196.4783389,-3.913002883,4.735407987,,0.901157477,0.038595482
532619,1005006,ESO 540-030 (KDG 2),0.896413656,78.81295184,12986.91285,0.62713501,14.92637121,12.2379803,0.884820282,0.815122492,169.6985881,110.234403,131.7303906,30.8201323,945.3210432,70.693056,94.32153393,73.75710096,12.48294487,615.1420163,111.2302654,78.80261959,79.69088775,101.9990701,81.57684417,54.60864848,2.511646654,69.1079617,13.7603307,49.24494379,75.16429236,63.31545396,61.79543433,84.83524585,62.97313482,32.52721359,53.01605809,2.370943174,24.07089094,182.6906948,367.3632174,18.15505352,10.8172371,17157.32131,4569.887321,1.135096483,128.2376564,32.96712033,18.10827856,12.33503482,12.13749106,11.97612965,14.43062171,288.5366309,25.54388723,38695.67906,10529.0331,145.5869689,,,,27.95677357,,,88131.92386,115.9295498,335.0004321,56.31188933,36.88598086,6.749041057,0.684495763,0.916530971,1.037261127,,,,6.81896783,,,0.059487492
536054,1007012,Grus II,0.810205857,75.42661379,30221.21659,0.724692019,16.73071464,9.887898925,0.808994644,0.750701898,142.3161616,114.0721843,58.05571689,28.13266578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047133915
541979,1004004,UGC 8651 (DDO 181),0.623534709,61.32809597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041654622
542058,1008016,DDO 99 (UGC 6817),0.978303764,82.45298927,32044.55954,0.928515336,18.88163953,13.18494788,0.921255844,0.820044428,104.3816901,115.7275857,80.14182454,43.64360082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090484276
542193,1008016,Pisces II,0.949157865,80.33663244,21582.5542,0.999533759,16.84229563,8.438742826,0.87920744,0.672544634,153.4561546,102.695588,125.5051755,43.00708185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053184037
543333,1004004,M32 (NGC 221),0.905744493,74.81671264,32059.52006,0.91745659,13.36285616,8.26218198,0.827296733,0.756086849,172.9905293,95.95925455,100.9329324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053981036
547516,1004004,Cassiopeia III (Andromeda XXXII),0.861871354,75.14617619,19526.73033,0.825138267,16.42787647,12.17597984,0.956636453,0.906822878,115.9640929,115.3915427,116.3568725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065556654
547649,1004004,IC 3104,0.714547438,71.2053962,20084.08895,0.701618618,11.43442221,6.482977745,0.616231575,0.519844728,209.97855,43.88766916,50.45425904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037923248
548343,1004004,ESO 383-087 (ISG 39),0.732079252,73.34505072,18992.97231,0.829907448,9.631364346,4.9514441,0.582383976,0.487751643,202.0096146,56.31584393,83.96405589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045722309
550327,1004004,NGC 2403,0.973827801,86.53095323,42987.44423,0.976746433,17.79696038,16.07328023,0.87345249,0.977301142,104.2245152,,137.1634907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113252289
550632,1006009,IC 10 (UGC 192),0.993026242,91.0555175,59285.35181,1.022598941,21.59691103,17.39306947,1.151980359,1.141331783,67.29426283,115.8691879,121.1041526,25.04353378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216509772
551293,1003002,UGC 9128 (DDO 187),1.020618744,88.29001355,27875.58287,0.841528597,16.22787925,12.1801143,0.925539677,0.761698925,121.7567846,105.106862,100.6959443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059441365
551573,1010025,Leo IV Dwarf,1.095757679,85.28544818,54400.17613,1.104368737,21.18917237,15.87736863,1.079708977,1.081659578,80.9399628,113.7245208,126.0751083,22.62592805,648.51196,113.01208,48.38023045,24.78892199,30.95697237,816.3361014,37.19482391,84.98110015,91.37849137,67.83147356,45.98697138,65.43103191,2.084104537,46.57806115,13.07563075,29.64451049,78.82882403,74.27657893,102.0511872,85.07413299,74.43370848,28.36401283,57.02575863,2.271264855,26.7878578,169.6759165,211.551972,33.71536415,19.18665604,55493.93107,10679.23407,9.280583692,127.2528931,45.00912618,12.55398387,17.20495593,15.58080596,21.2970491,19.94669747,101.3328588,54.01401803,69212.95412,43369.87876,113.9009311,296.786482,116.0686623,112.3788391,27.33698337,10.11598578,109.0359178,149346.0067,119.2236033,248.4131488,174.1387506,119.72109,12.87538933,1.017124874,1.138689524,1.049449098,26.87455126,64.96657479,25.1684706,6.576643486,40.12641381,0.238123883,0.247786209
552656,1006009,KKR 25,0.626269365,54.55316052,31299.16951,0.705565806,11.54721166,8.2591773,0.633570364,0.475697949,194.965486,67.73941913,61.96276621,30.25327249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041288196
552898,1006009,UGC 8651 (DDO 181),0.562069251,62.78699718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039067294
554712,1008016,Pegasus III,0.696647839,61.5678498,38291.86764,0.914845586,10.3440249,8.009512129,0.822358967,0.648449369,210.139028,77.25141803,68.43977796,37.57842199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034428638
556236,1009020,Andromeda XXII[57],1.019561007,82.66292378,39792.42877,0.992573869,19.85484817,10.17982348,0.874832037,0.844196452,144.6840286,119.864761,124.2107611,34.42839169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073373629
557042,1004004,IC 10 (UGC 192),1.195742208,91.73809931,52162.68741,1.06423224,18.85268793,16.34692276,1.042340735,1.179524957,43.73620125,116.6293686,123.0037051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206397303
559743,1006009,NGC 2366,0.805210839,75.77254981,15792.17054,0.776870372,12.05634926,14.07549766,0.796514159,0.748056095,168.9810429,79.21654463,113.7486171,20.53996419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053887384
559922,1007012,NGC 1569 (UGC 3056),0.659524747,59.61228953,27065.78399,0.573110085,14.83847153,8.126458745,0.646654693,0.552815523,190.6168117,57.34644662,46.92317707,30.01455969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040900107
559934,1007012,Indus II,1.070206408,82.97460931,42840.16831,0.932560524,18.23782843,12.31616266,0.95623916,0.837837226,103.0449921,125.969707,98.24879046,31.94976081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088166927
561423,1006009,KKH 12,0.591779753,59.63065788,19128.07116,0.521836446,11.53759525,6.397571497,0.458363034,0.400196266,259.7676444,66.85174266,64.18791021,18.12628353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03952464
562355,1007012,NGC 147 (DDO 3),0.680554877,68.04149202,14740.01268,0.676311342,14.17124967,8.223213335,0.661572781,0.660904431,198.8804791,66.86658998,49.85389134,29.25029488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041913886
562667,1005006,Indus II,1.071120356,84.05244138,35938.81397,0.910203325,17.25327332,12.71529772,0.918298172,0.948091447,67.21576168,117.0370361,127.6455142,34.72647534,1117.984448,111.7117352,87.94587275,25.01833816,16.73481549,581.6029647,56.66909194,80.05648221,94.10339928,87.30303348,69.15662585,88.16567891,3.590543347,51.60395837,16.79205061,37.65642098,68.07331835,45.62894428,82.33965429,84.52757751,61.08748732,47.06603082,46.20933842,2.736235414,28.69820458,188.7628039,248.3778594,22.14156031,16.28821896,38510.01462,7487.564036,19.24586813,107.8797015,19.36370172,18.63616481,14.46331039,13.32468861,18.17647442,18.0199144,388.8626289,61.64541035,36267.2867,16517.39162,134.5165626,177.7571843,121.7461386,97.78466792,32.53032327,13.32492456,88.95005035,152173.3943,121.9456455,135.578051,155.3673143,59.68783779,7.13116033,0.934865635,0.99600719,1.034143868,69.77678167,96.17922933,13.86518901,4.154617939,30.74401071,0.524159349,0.085863386
562832,1005006,HIZSS 003,1.151352447,88.90287469,57731.15895,1.052464683,21.96962971,14.76188568,0.966348406,0.979398803,54.65743579,134.4790558,134.4900562,34.53896459,844.7178019,104.0306431,69.10197802,39.41178111,28.09014316,326.5436716,33.95868381,87.02969082,85.95489291,36.80795413,66.73424511,50.0926806,2.128091894,53.87765284,9.764723617,28.07983185,77.73219813,79.79966759,93.5446469,84.50063086,77.58007046,57.91466765,54.15177341,1.587715343,27.24591636,154.4678969,175.7711541,29.55509649,12.76089769,54736.79415,6801.888803,11.9421595,113.7408075,37.58754133,7.943023579,15.03648334,14.95428069,25.08355583,22.00764579,392.7227967,62.72674693,63767.60913,25838.9825,126.8474601,199.4550072,109.7128655,109.8259844,32.10204869,7.985433324,89.46563251,112252.1,110.3977286,243.823962,121.0126393,87.67851933,12.43027725,1.087082053,1.003925776,1.023844402,81.61469882,45.8295013,23.26547607,2.800980489,18.92291888,0.434905857,0.176832548
563028,1006009,Horologium II,0.764234118,63.47587078,21927.90199,0.495421299,8.574925735,2.871406938,0.528656817,0.257546142,213.0226239,81.9205838,53.45088941,25.49821833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039812099
563930,1007012,NGC 1560,0.895656256,78.2929462,39158.41894,0.911347256,13.87459937,11.45750295,0.802698439,0.782988578,,104.3795071,105.2511489,,7053.534197,65.06415499,102.841537,73.48183684,16.06413146,5128.381225,534.033598,79.75531377,79.92851901,705.7491048,62.19463807,103.9651293,,,,,,,,,,,,,,243.5294521,283.600494,39.15028564,22.70219627,,,,,22.69314759,,10.91321148,12.10896527,15.61393429,13.02907465,793.7014818,,,,,,77.04281897,83.33879097,,,,977900.9188,,308.7312539,84.07808242,56.25817355,,,,,,,,6.763715851,,,0.050493205
567970,1007012,Maffei 2,0.974922852,79.06581034,12458.74829,0.514401721,12.38476621,5.667514107,0.635525833,0.627017765,210.7235586,108.7273626,56.27364494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043692308
568343,1008016,UGC 8651 (DDO 181),0.646800903,60.29994459,17635.77786,0.591801848,,9.331502255,,,,,,24.22547852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038259302
568647,1003002,ESO 321-014[70],0.913440972,77.30150394,27977.82049,0.907521182,14.25664344,9.030927649,0.917761825,0.74465435,160.8155449,93.92765098,124.6488592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067918111
568877,1005006,KUG 1210+301B (KK98 127),0.917027933,76.13540755,17403.8212,0.570046638,11.337271,6.312458193,0.6289097,0.513015291,176.8714999,109.7500263,85.60727648,32.4852092,668.0072214,20.84669412,136.7227777,78.68086581,17.76798251,345.2818156,51.35771327,69.35264092,71.25203049,91.55544856,89.31822797,130.6347677,2.102552586,85.44610623,7.166538433,89.14569627,100.2851698,100.8236773,30.1657288,98.89235928,100.5426302,52.64932537,38.76038347,1.626400101,15.1959392,287.6863863,312.0648555,43.35032604,31.96212675,24918.66602,3022.473095,11.13027707,97.56929517,11.29168071,8.715320823,6.909557537,9.461635845,11.88136923,13.39557225,728.3475033,108.44866,27176.18447,13588.93569,60.94183412,102.5363356,64.2466578,67.79766068,25.52532709,22.41275448,55.77378805,23659.03244,131.4819057,326.2989493,18.08893552,,7.201644704,0.65549209,0.575018018,0.904219946,150.2432736,150.8060481,34.8306637,5.351499954,,0.852163408,0.048112465
569855,1006009,MB 1 (KK98 21),1.03418795,81.9926308,35616.26638,0.988257277,20.38038287,11.98280074,1.06586454,1.028642418,72.64900818,107.5504071,144.8120924,36.05888934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139792595
571470,1010025,Andromeda XXVIII,1.004433512,80.66092633,40171.4866,0.935431793,19.43136178,16.49918693,0.968263056,1.091140846,110.472459,124.6327154,116.1504988,25.51682465,731.7511874,77.13316085,72.86819188,36.48226611,36.61453412,597.1508729,68.20956697,79.49865554,87.2828043,108.2947485,34.24210286,43.83964161,2.069226757,43.13995067,27.24652632,26.97321982,70.73745797,60.883657,77.89275883,74.63873461,58.54096194,71.82836878,52.81500783,1.744913682,45.60249797,205.9914499,370.0594423,13.58579036,9.889415181,31169.92742,6513.751134,20.41855407,155.0565223,26.18838958,4.720758348,17.19716038,16.50728554,20.79633822,17.7067096,557.1921904,64.65184093,47703.33864,28273.787,120.4414942,202.5672885,114.9373725,137.2951505,29.11004406,12.15771933,130.0144679,145284.4712,115.0093107,165.2677023,160.0046053,82.3870809,9.929297398,1.045669036,0.864724154,1.124247341,95.72756305,77.37587532,9.381413,,33.26392185,0.58604626,0.096167044
572683,1003002,KKR 03 (KK98 230),0.896997827,79.99157723,28715.70547,0.850644115,16.43667186,14.44999919,0.951607033,1.045141431,90.98406686,118.6758242,138.7642875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047909737
575048,1004004,NGC 2366,0.893223617,76.71552436,14496.06451,0.672654366,13.14454849,14.67399034,0.688252133,0.778068696,179.8231491,93.8561394,120.1716076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055780232
576682,1006009,Pictor II,1.119517926,90.09722771,59543.84688,1.1700837,23.65473575,14.81686375,1.039693935,1.039768155,63.99359089,116.9915491,127.0698939,28.39130604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199060544
577204,1006009,NGC 300,0.675220561,62.70683742,18025.6868,0.534637276,6.780450847,1.92816633,0.392232413,0.470461646,265.9601308,59.60001887,36.70145922,32.09374245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038358962
580746,1004004,NGC 3109,0.896898939,82.71556119,12344.22755,0.818550613,12.69522161,7.444071563,0.797775539,0.520854304,170.0659556,102.3958112,90.90534211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050162047
581187,1004004,Virgo I,0.525251013,57.14745052,20090.31327,0.526405352,8.869475298,6.241067472,0.472539294,0.467145402,214.390088,80.78059667,42.08636073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042235871
581398,1008016,Draco II,0.681014346,70.2474461,10678.64596,0.58663408,9.069549766,3.87306755,0.611473967,0.589676806,185.1355919,64.74150193,70.88950167,31.02788998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042524715
582426,1004004,NGC 5102,1.091675641,86.98495236,66671.71123,1.069810736,19.20191572,13.94754386,1.113395015,1.057823812,65.25148688,118.9752884,130.5164181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165447563
583404,1008016,Andromeda XXVIII,0.947412531,83.29132166,43952.4563,0.997908185,18.58411276,15.16979405,0.909743349,0.89408255,89.92684461,125.7250868,121.9973126,41.79567963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096685786
584420,1009020,Aquarius II,0.795446629,67.67038973,16020.41226,0.759275365,13.99231923,7.208258409,0.682179608,0.712107225,202.7023862,94.89699312,53.30198409,31.3394329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044528576
587558,1008016,Cetus III,0.532586637,54.7451197,33333.09941,0.816650212,15.06350755,8.243952161,0.620118038,0.680956532,211.1067473,79.04392612,94.23430661,23.37967427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039238995
590604,1010025,Pisces II,0.893327739,82.22542554,28142.66608,0.8379922,15.86395151,12.09999602,0.883890656,0.727537996,130.2487531,116.6766127,117.1481584,35.96467884,711.9993565,107.4196481,77.81045321,61.25004062,12.5592002,353.0610566,63.00224591,78.37730059,89.00897641,59.31617315,79.6105083,163.7472973,3.424937724,75.70819609,15.25523782,38.87296409,65.51857048,63.52234672,88.66170948,87.69027706,59.12825065,59.46144403,51.97931591,2.223691884,27.54704277,217.6499703,301.816932,29.32475344,18.87212355,30218.82089,6657.712563,16.60729828,119.7946969,31.42507892,6.319874126,11.35215363,10.11584661,16.40682545,15.49460636,372.4297878,45.76496306,46398.86162,19494.65157,107.9542913,72.15172196,94.95186719,86.47658378,33.44695561,10.55755497,79.3192799,70707.94766,125.8732301,281.1444208,134.5343252,64.80051104,7.998011,0.802211937,0.801960033,1.096256827,133.938046,141.0563704,33.50777959,3.96330896,28.8550502,0.669299098,0.052742913
591185,1004004,Pisces IV (Andromeda XIV),0.942295043,78.75680008,19606.0408,0.629203485,15.93976241,13.3721037,0.803802286,0.840121459,184.5921472,96.65717771,104.5294653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066102527
591239,1006009,Ursa Major II Dwarf,1.077286138,96.32387383,63293.72842,1.039792096,20.99940396,15.85420783,1.160903073,1.169964382,52.5610925,112.2204913,134.120144,33.0422118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19387545
592118,1004004,ESO 321-014[70],0.85882314,79.63289442,32096.9902,0.954621291,15.80272374,10.06237423,0.834855215,0.787142374,141.7359232,116.7236232,135.5408748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068059862
593465,1004004,Donatiello I,1.098501802,90.18669048,48408.93176,1.126682499,20.80639718,12.04895223,1.065443129,0.92394172,82.33769787,116.933134,138.7453905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17156682
594837,1004004,Sextans Dwarf Sph,0.64463971,64.64516927,10400.77463,0.638370536,11.22518896,8.339350263,0.563613326,0.528078298,202.6780226,84.35235191,48.06335369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043659716
595953,1004004,IC 4662 (ESO 102-14),0.981144734,84.9405887,6920.462266,0.876934674,17.0195942,11.32136054,0.863153266,0.749889637,121.4961644,94.81890074,106.1928537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054428389
597647,1007012,Pisces II,0.967634646,83.88080455,23778.78024,0.876330585,16.85318473,8.633011988,0.851640613,0.832612313,162.2911108,111.4061224,120.4735987,37.20620125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053494838
599228,1004004,"Sextans A (92205, DDO 75)",0.97265221,88.569951,32089.26694,0.874282111,16.88048348,14.0754698,0.85996592,0.858757414,105.7537305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104984774
599548,1004004,Tucana II,1.055385039,83.03393992,29031.75843,0.837007785,14.9301084,10.89762061,0.919731778,0.743728839,118.2384594,105.0138277,128.3310249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071136173
600528,1007012,Andromeda XXIV,0.641899604,63.84085142,20514.22272,0.559769409,12.87997417,6.501795352,0.651977622,0.458781527,218.8718289,77.06560174,59.6563929,29.91276977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041218419
601671,1008016,Tucana IV,0.761967185,68.35158793,28994.13843,0.543279445,12.93367496,9.043358589,0.649627519,0.64431638,233.9138589,83.94737245,43.69938116,34.68635071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040099456
601759,1007012,Cassiopeia III (Andromeda XXXII),0.994953178,87.26071331,32659.13144,0.850650215,18.43333985,12.15608882,0.845696968,0.817404527,134.4166098,115.8989593,142.5887749,36.26192569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064170228
